2025-07-16 18:42:36 | INFO     | AccountExploit | _create_rpc_client:120 | 🔌 Подключение к основному RPC: https://solana-api.projectserum.com
2025-07-16 22:02:42 | ERROR    | TokenExploit | get_token_account_info:247 | Ошибка получения информации о токен аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:02:42 | ERROR    | TokenExploit | scan_target:129 | Ошибка сканирования токен аккаунта BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: expected a sequence of length 32 (got 44)
2025-07-16 22:02:42 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:22:35 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:22:35 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:22:35 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:22:35 | ERROR    | AccountExploit | get_account_info:224 | Ошибка получения информации об аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:22:35 | ERROR    | AccountExploit | scan_target:100 | Ошибка сканирования аккаунта EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: expected a sequence of length 32 (got 44)
2025-07-16 22:22:35 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:22:35 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:22:35 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:22:35 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:22:35 | ERROR    | TokenExploit | get_token_account_info:247 | Ошибка получения информации о токен аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:22:35 | ERROR    | TokenExploit | scan_target:129 | Ошибка сканирования токен аккаунта EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: expected a sequence of length 32 (got 44)
2025-07-16 22:22:35 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:22:35 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:22:35 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:22:35 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:22:35 | ERROR    | AccountExploit | get_account_info:224 | Ошибка получения информации об аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:22:35 | ERROR    | AccountExploit | scan_target:100 | Ошибка сканирования аккаунта BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: expected a sequence of length 32 (got 44)
2025-07-16 22:22:35 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:22:35 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:22:35 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:22:35 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:22:35 | ERROR    | TokenExploit | get_token_account_info:247 | Ошибка получения информации о токен аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:22:35 | ERROR    | TokenExploit | scan_target:129 | Ошибка сканирования токен аккаунта BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: expected a sequence of length 32 (got 44)
2025-07-16 22:22:35 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:24:52 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:24:52 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:24:52 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:24:52 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:24:52 | ERROR    | AccountExploit | scan_target:100 | Ошибка сканирования аккаунта EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: expected a sequence of length 32 (got 44)
2025-07-16 22:24:52 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:24:52 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:24:52 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:24:52 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:24:52 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:24:52 | ERROR    | TokenExploit | scan_target:129 | Ошибка сканирования токен аккаунта EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: expected a sequence of length 32 (got 44)
2025-07-16 22:24:52 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:24:52 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:24:52 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:24:52 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:24:52 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:24:52 | ERROR    | AccountExploit | scan_target:100 | Ошибка сканирования аккаунта BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: expected a sequence of length 32 (got 44)
2025-07-16 22:24:52 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:24:52 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:24:52 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:24:52 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:24:52 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:24:52 | ERROR    | TokenExploit | scan_target:129 | Ошибка сканирования токен аккаунта BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: expected a sequence of length 32 (got 44)
2025-07-16 22:24:52 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:29:41 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:29:41 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:29:41 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:29:41 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:29:41 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:29:41 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:29:41 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:29:41 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:29:41 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:29:41 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:29:41 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:29:41 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:29:41 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:29:41 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:29:41 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:29:41 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:29:41 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:29:41 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:29:41 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:29:41 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:29:41 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:29:41 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:29:41 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте BzBgmykB3D35SttCsra93AnVPdCHFgtw2J5o7rKGL8UM: 
2025-07-16 22:29:41 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:32:21 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:32:21 | INFO     | AccountExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:32:21 | INFO     | AccountExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:32:21 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:32:21 | ERROR    | AccountExploit | get_account_info:225 | Ошибка получения информации об аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:32:21 | WARNING  | AccountExploit | prepare_exploit:109 | Цель не уязвима
2025-07-16 22:32:21 | INFO     | TokenExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-16 22:32:21 | INFO     | TokenExploit | __init__:114 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-16 22:32:21 | INFO     | TokenExploit | __init__:115 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-16 22:32:21 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:32:21 | ERROR    | TokenExploit | get_token_account_info:248 | Ошибка получения информации о токен аккаунте EUU3QLhwi5zqDGEWPiGjXtr63oD7BL8zHStTNJ2cstaL: 
2025-07-16 22:32:21 | WARNING  | TokenExploit | prepare_exploit:138 | Цель не уязвима
2025-07-16 22:32:21 | INFO     | AccountExploit | _create_rpc_client:122 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
